"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gplt_x11.c.xml,CRIPPLED_SELECT;DCOP_RAISE;DEBUG;DEFAULT_X11;DISABLE_SPACE_RAISES_CONSOLE;EXPORT_SELECTION;EXTERNAL_X11_WINDOW;HAVE_STRDUP;HAVE_SYSINFO;HAVE_SYS_BSDTYPES_H;HAVE_SYS_SYSTEMINFO_H;HAVE_USLEEP;ISC22;LET_XPUTPIXEL_SWAP_BYTES;MAXHOSTNAMELEN;MOUSE_ALL_WINDOWS;NOEXPORT;OS2;OS2_IPC;OSK;PIPE_IPC;SIGTSTP;SINGLE_PALETTE_BIT_SHIFT;TITLE_BAR_DRAWING_MSG;USE_MOUSE;USE_X11_MULTIBYTE;VMS;X11_POLYLINE;XAPPLRESDIR;XK_KP_Begin;XK_KP_Delete;XK_KP_Down;XK_KP_End;XK_KP_Home;XK_KP_Insert;XK_KP_Left;XK_KP_Page_Down;XK_KP_Page_Up;XK_KP_Right;XK_KP_Up;XK_Sys_Req;__DECC;__EMX__;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/gplt_x11.h.xml,EXTERNAL_X11_WINDOW;FD_SET;GNUPLOT_GPLT_X11_H;HAVE_SYS_SELECT_H;VMS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/graph3d.c.xml,AMIGA_SC_6_1;LITE;USE_GRID_LAYERS;USE_MOUSE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/graph3d.h.xml,GNUPLOT_GRAPH3D_H;USE_MOUSE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/graphics.c.xml,AMIGA_SC_6_1;EAM_OBJECTS;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/graphics.h.xml,AMIGA_SC_6_1;EAM_OBJECTS;GNUPLOT_GRAPHICS_H;sun386
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/help.c.xml,COLUMN_HELP;DOS16;NO_GIH;PIPES;WDLEN;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/help.h.xml,GNUPLOT_HELP_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/hidden3d.c.xml,BACKSIDE_LINETYPE_OFFSET;HANDLE_BENTOVER_QUADRANGLES;HANDLE_UNDEFINED_POINTS;HIDDEN3D_GRIDBOX;HIDDEN3D_QUADTREE;HIDDEN3D_VAR_PTSIZE;QUADTREE_GRANULARITY;SHOW_ALTERNATIVE_DIAGONAL;TRIANGLE_LINESDRAWN_PATTERN;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/hidden3d.h.xml,GNUPLOT_HIDDEN3D_H;LITE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/history.c.xml,GNUPLOT_HISTORY;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;HISTORY_SIZE;PIPES;READLINE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/internal.c.xml,DEBUG;HAVE_SNPRINTF;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/internal.h.xml,GNUPLOT_INTERNAL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/interpol.c.xml,SAMPLE_CSPLINES_TO_FULL_RANGE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/interpol.h.xml,GNUPLOT_INTERPOL_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/matrix.c.xml,lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/matrix.h.xml,MATRIX_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/misc.c.xml,DOS16;HAVE_DIRENT_H;KEYWORD_BGND;PIPES;VMS;WIN16;_Windows;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/misc.h.xml,GNUPLOT_MISC_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/mouse.c.xml,DISABLE_SPACE_RAISES_CONSOLE;GNUPMDRV;HAVE_LIBREADLINE;HAVE_STPCPY;MISSING_RL_DING;OS2;SEC_OFFS_SYS;USE_MOUSE;VOLATILE_REFRESH;WGP_CONSOLE;_Windows;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/mouse.h.xml,_HAVE_MOUSE_H;_MOUSE_C
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/mousecmn.h.xml,MOUSECMN_H;OS2;PIPE_IPC;WIN_IPC
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/national.h.xml,GNUPLOT_NATIONAL_H;HUNGARIAN;NORWEGIAN
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/dialogs.c.xml,INCRCSDATA
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/dialogs.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/gclient.c.xml,CAN_DROP_COLOR;DISABLE_SPACE_RAISES_CONSOLE;INCRCSDATA;PM_KEEP_OLD_ENHANCED_TEXT;STANDARD_FONT_DIALOG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/gnupmdrv.c.xml,INCRCSDATA;PM_KEEP_OLD_ENHANCED_TEXT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/gnupmdrv.h.xml,DISPDEFS_H;PM_KEEP_OLD_ENHANCED_TEXT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/pm_msgs.h.xml,PM_CMDS_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os2/print.c.xml,INCRCSDATA
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/os9.c.xml,PIPES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/parse.c.xml,BACKWARDS_COMPATIBLE;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/parse.h.xml,PARSE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot.c.xml,AMIGA_SC_6_1;APOLLO;DIST_CONTACT;DJGPP;DOS386;DOSX286;GNUPLOT_HISTORY;GNUPLOT_HISTORY_FILE;HAVE_ATEXIT;HAVE_ISNAN;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;HAVE_ON_EXIT;HAVE_READLINE_RESET;HAVE_SETVBUF;HAVE_SYS_UTSNAME_H;LINUXVGA;MALLOCDEBUG;MISSING_RL_TILDE_EXPANSION;MSDOS;NOCWDRC;OS2;OS2_IPC;OSK;SCO;SIGINT;SIGPIPE;USE_MOUSE;VMS;WGP_CONSOLE;WIN32;X11;_AIX;_Macintosh;_Windows;__DJGPP__;__EMX__;__GNUC__;__MSC__;__PUREC__;__TURBOC__;__WIN32__;__linux__;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot.h.xml,GNUPLOT_PLOT_H;LINUXVGA;OS2;USE_MOUSE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot2d.c.xml,BACKWARDS_COMPATIBLE;DOS16;EAM_OBJECTS;VOLATILE_REFRESH;WIN16;_Windows;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot2d.h.xml,GNUPLOT_PLOT2D_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot3d.c.xml,BACKWARDS_COMPATIBLE;VOLATILE_REFRESH;_Windows;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/plot3d.h.xml,GNUPLOT_PLOT3D_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/pm3d.c.xml,EXTENDED_COLOR_SPECS;HAVE_CONFIG_H;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/pm3d.h.xml,HAVE_CONFIG_H;PM3D_H;TERM_HELP
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/readline.c.xml,CHARSET7BIT;DJGPP;DOS386;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;HAVE_SGTTY_H;HAVE_SYS_IOCTL_H;HAVE_TCGETATTR;HAVE_TERMIOS_H;ISC22;IUCLC;MSDOS;NCCS;ONOCR;OS2;OSK;PIPE_IPC;READLINE;SGTTY;SIGTSTP;TCGETS;TCSETSW;TERMIOS;TIOCGLTC;USE_MOUSE;VEOF;VERASE;VKILL;VREPRINT;VRPRNT;VSUSP;VWERASE;WGP_CONSOLE;_IBMR2;_Windows;__EMX__;__WATCOMC__;alliant;lint;special_getc
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/readline.h.xml,GNUPLOT_READLINE_H;HAVE_LIBEDITLINE;HAVE_LIBREADLINE;READLINE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/save.c.xml,EAM_OBJECTS;GP_MACROS;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/save.h.xml,EAM_OBJECTS;GNUPLOT_SAVE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/scanner.c.xml,AMIGA_AC_5;VMS;__DECC;__PUREC__;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/scanner.h.xml,GNUPLOT_SCANNER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/set.c.xml,ALLOW_DUMMY_VAR_FOR_GRAY;BACKWARDS_COMPATIBLE;EAM_OBJECTS;EXTENDED_COLOR_SPECS;GNUPLOT_HISTORY;GP_MACROS;HAVE_LOCALE_H;LITE;OS2;USE_MOUSE;VOLATILE_REFRESH;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/setshow.h.xml,GNUPLOT_SETSHOW_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/show.c.xml,BACKWARDS_COMPATIBLE;BINDIR;EAM_OBJECTS;EXTERNAL_X11_WINDOW;GIF_ANIMATION;GNUGRAPH;GNUPLOT_HISTORY;GNUPLOT_PS_DIR;GP_MACROS;HAVE_GD_GIF;HAVE_GD_JPEG;HAVE_GD_PNG;HAVE_GD_TTF;HAVE_ISNAN;HAVE_LIBEDITLINE;HAVE_LIBGD;HAVE_LIBREADLINE;HAVE_LOCALE_H;HIDDEN3D_GRIDBOX;HIDDEN3D_QUADTREE;LINUXVGA;LITE;MISSING_RL_TILDE_EXPANSION;NOCWDRC;OSK;READLINE;THIN_PLATE_SPLINES_GRID;UNIXPLOT;USE_MOUSE;USE_X11_MULTIBYTE;X11;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/specfun.c.xml,BADRAND;DEC;E_MAXEXP;E_MINEXP;FLT_EPSILON;FLT_MAX;GAMMA;HAVE_DECL_SIGNGAM;HAVE_ERF;HAVE_ERFC;HAVE_GAMMA;HAVE_LGAMMA;IBMPC;INFINITIES;MIEEE;NANS;PI;UNK;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/specfun.h.xml,GNUPLOT_SPECFUN_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/standard.c.xml,E_MINEXP;lint
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/gnuplot-4.4.2/_cppstats_featurelocations/src/standard.h.xml,GNUPLOT_STANDARD_H
