"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_perlsfio.c.xml,39,2,31,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_py_both.h.xml,4911,12,155,1.0227272727272727,0.1507556722888818,,,,,,,,4,32,24,0,0,4,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_python.c.xml,1200,37,652,1.5679012345679013,0.6880819646840456,,,,,,,,52,41,10,0,0,1,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_python3.c.xml,1323,32,571,1.530612244897959,0.6487822187351766,,,,,,,,42,23,5,0,0,0,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_ruby.c.xml,1177,32,471,1.7380952380952381,0.7623528515972744,,,,,,,,61,32,10,0,0,0,0,4,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_sniff.c.xml,1030,5,355,1.3888888888888888,0.5016313257045503,,,,,,,,8,8,12,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_sniff.h.xml,8,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_tcl.c.xml,1661,15,114,1.1538461538461537,0.3679464844031201,,,,,,,,9,13,4,0,2,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/if_xcmdsrv.c.xml,1011,9,975,1.9230769230769231,0.27735009811261463,,,,,,,,3,8,9,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/iid_ole.c.xml,30,6,14,1.1666666666666667,0.408248290463863,,,,,,,,1,5,0,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/integration.c.xml,839,12,134,1.0416666666666667,0.2041241452319316,,,,,,,,17,7,6,0,0,0,0,2,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/integration.h.xml,99,2,13,1.0,0.0,,,,,,,,1,7,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/keymap.h.xml,305,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/macros.h.xml,173,22,86,1.5,0.693888666488711,,,,,,,,52,0,0,0,0,0,0,3,,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/vim-7.4/_cppstats/main.c.xml,3070,97,2263,2.2050473186119874,0.8375520469189797,,,,,,,,55,130,126,0,20,8,4,5,,
