"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_getnv.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mktmp.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_msdll.c.xml,METRO
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_msdos.c.xml,__DLL__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mshdl.c.xml,INVALID_HANDLE_VALUE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mslib.c.xml,CHECK_INTERRUPTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mspol.c.xml,CHECK_INTERRUPTS;GS_THREADSAFE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_msprn.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mswin.c.xml,GS_NO_UTF8;METRO;_MSC_VER
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_mswin.h.xml,RC_INVOKED;_MSC_VER;_WIN32;_WIN64;gp_mswin_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_nsync.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_ntfs.c.xml,GS_NO_UTF8;METRO;__STDC__;__WATCOMC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_nxpsprn.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_os2.c.xml,DEBUG_CLOCK;NERR_BufTooSmall;__DLL__;__EMX__;__IBMC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_os2.h.xml,gp_os2_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_os2fs.c.xml,__DLL__;__EMX__;__IBMC__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_os2pr.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_os9.c.xml,DEBUG_CLOCK
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_paper.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_psync.c.xml,GS_RECURSIVE_MUTEXATTR;MEMENTO_SQUEEZE_BUILD;PTHREAD_CREATE_DETACHED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_stdia.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/ghostpdl-9.21/_cppstats_featurelocations/base/gp_stdin.c.xml,
