"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ini_scanner.c.xml,YYDEBUG;YYMAXFILL;ZEND_MMAP_AHEAD;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ini_scanner.h.xml,_ZEND_INI_SCANNER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_ini_scanner_defs.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_interfaces.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_interfaces.h.xml,ZEND_INTERFACES_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_istdiostream.h.xml,HAVE_CLASS_ISTDIOSTREAM;ZTS;_ZEND_STDIOSTREAM
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_iterators.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_iterators.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_language_scanner.c.xml,HAVE_STDARG_H;HAVE_UNISTD_H;YYMAXFILL;ZEND_MMAP_AHEAD;ZEND_WIN32;ZTS
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_language_scanner.h.xml,ZEND_SCANNER_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_language_scanner_defs.h.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_list.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_list.h.xml,ZEND_LIST_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_llist.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/php-7.1.6/_cppstats_featurelocations/Zend/zend_llist.h.xml,ZEND_LLIST_H
