"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/alloc_resources.c.xml,NDEBUG;RESOURCE_DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/api.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/fixed_allocator.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/fixed_allocator.h.xml,PARROT_GC_FIXED_ALLOCATOR_H_GUARD
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/gc_gms.c.xml,DETAIL_MEMORY_DEBUG;NDEBUG;PARROT_ASSERTS_ON;PARROT_GC_VALIDATE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/gc_inf.c.xml,DETAIL_MEMORY_DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/gc_ms.c.xml,DEBUG_FREE_LIST;DETAIL_MEMORY_DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/gc_ms2.c.xml,DETAIL_MEMORY_DEBUG
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/gc_private.h.xml,DISABLE_GC_DEBUG;PARROT_GC_PRIVATE_H_GUARD;__hpux;__ia64__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/malloc.c.xml,BSD;CHUNK_SIZE_T;CLSIZE;DEBUG;DEFAULT_MMAP_MAX;DEFAULT_MMAP_THRESHOLD;DEFAULT_MXFAST;DEFAULT_TOP_PAD;DEFAULT_TRIM_THRESHOLD;DGUX;EXEC_PAGESIZE;HAVE_GETPAGESIZE;HAVE_MEMCPY;HAVE_MMAP;HAVE_MREMAP;HAVE_USR_INCLUDE_MALLOC_H;INTERNAL_SIZE_T;LACKS_FCNTL_H;LACKS_SYS_MMAN_H;LACKS_SYS_PARAM_H;LACKS_UNISTD_H;MALLOC_ALIGNMENT;MALLOC_FAILURE_ACTION;MAP_ANON;MAP_ANONYMOUS;MMAP_AS_MORECORE_SIZE;MMAP_CLEARS;MORECORE;MORECORE_CANNOT_TRIM;MORECORE_CONTIGUOUS;MORECORE_FAILURE;M_MXFAST;NBPC;NBPG;NEEDED;PAGESIZE;PTR_UINT;REALLOC_ZERO_BYTES_FREES;TRACE;TRIM_FASTBINS;USE_DL_PREFIX;USE_MALLOC_LOCK;USE_MEMCPY;USE_PUBLIC_MALLOC_WRAPPERS;Void_t;WIN32;_DEBUG;_SC_PAGESIZE;_SC_PAGE_SIZE;__FreeBSD__;__GNUC__;__NetBSD__;__OpenBSD__;__STDC__;__STD_C;__cplusplus;_cplusplus;i386;linux;malloc_getpagesize
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/parrot-4.6.2/_cppstats_featurelocations/gc/malloc_trace.c.xml,__linux__
