"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/internal.h.xml,HAVE_BCOPY;HAVE_MEMMOVE;offsetof
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/maketables.c.xml,DFTABLES
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcre.c.xml,DEBUG;SUPPORT_UTF8;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcre.h.xml,STATIC_PCRE;_PCRE_H;_WIN32;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcregrep.c.xml,HAVE_STRERROR
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcreposix.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcreposix.h.xml,_PCREPOSIX_H;__cplusplus
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/pcretest.c.xml,CLK_TCK;CLOCKS_PER_SEC;NOPOSIX
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcre/study.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcrs.c.xml,PCRE_ERROR_MATCHLIMIT
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/pcrs.h.xml,PCRS_BUFFER_SIZE;PCRS_H_INCLUDED;_PCRE_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/project.h.xml,AMIGA;FEATURE_ACL;FEATURE_CLIENT_TAGS;FEATURE_COMPRESSION;FEATURE_CONNECTION_KEEP_ALIVE;FEATURE_EXTENDED_HOST_PATTERNS;FEATURE_EXTERNAL_FILTERS;FEATURE_NO_GIFS;FEATURE_TRUST;HAVE_RFC2553;PCRE_H_IN_SUBDIR;PROJECT_H_INCLUDED;STATIC_PCRE;STATIC_PCRS;STRICT;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/ssplit.c.xml,
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/ssplit.h.xml,SSPLIT_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/strptime.h.xml,HAVE_CONFIG_H;HAVE_LOCALTIME_R;_LIBC;_NL_CURRENT;__GNUC__;__P;__STDC__;__isleap;localtime_r
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/urlmatch.c.xml,FEATURE_CLIENT_TAGS;FEATURE_EXTENDED_HOST_PATTERNS;_WIN32;__OS2__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/urlmatch.h.xml,FEATURE_EXTENDED_HOST_PATTERNS;URLMATCH_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32log.c.xml,FEATURE_TOGGLE;FEATURE_TRUST;STRICT;_WIN_CONSOLE;__MINGW32__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32log.h.xml,FEATURE_TRUST;W32LOG_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32res.h.xml,FEATURE_TOGGLE;FEATURE_TRUST;W32RES_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32svrapi.c.xml,FEATURE_PTHREAD;STRICT;UNICODE;_WIN32;_WIN_CONSOLE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32svrapi.h.xml,W32_SVRAPI_H_INCLUDED;_WIN32
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32taskbar.c.xml,STRICT;_WIN_CONSOLE
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/w32taskbar.h.xml,W32TASKBAR_H_INCLUDED
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/win32.c.xml,STRICT;_DEBUG;_MSC_VER;_WIN32;_WIN_CONSOLE;__MINGW32__
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/privoxy-3.0.26/_cppstats_featurelocations/win32.h.xml,WIN32_H_INCLUDED;_WIN_CONSOLE
