"sep=,"
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/chgptr.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/chgptr.h.xml,CHGPTR_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/closedev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/closedev.h.xml,CLOSEDEV_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/devbell.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/devbell.h.xml,DEVBELL_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/exevents.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/exglobals.h.xml,EXGLOBALS_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/extinit.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getbmap.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getbmap.h.xml,GETBMAP_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getdctl.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getdctl.h.xml,GETDCTL_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getfctl.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getfctl.h.xml,GETFCTL_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getfocus.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getfocus.h.xml,GETFOCUS_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getkmap.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getkmap.h.xml,GETKMAP_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getmmap.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getmmap.h.xml,GETMMAP_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getprop.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getprop.h.xml,GETPROP_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getselev.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getselev.h.xml,GETSELEV_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getvers.c.xml,HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/getvers.h.xml,GETVERS_H;HAVE_DIX_CONFIG_H
/Users/tassiovale/Dropbox/PhD Thesis/preprocessor systems/projects/xorg-server-1.19.3/_cppstats_featurelocations/Xi/grabdev.c.xml,HAVE_DIX_CONFIG_H
